StartDate,EndDate,SubjectID,pt_cond,emot_cond,exper,mainfeel1,mainfeel2,mainfeel3,mainfeelexpl,happy,shocked,hope,angry,comp,interest,disgust,mad,curious,afraid,grateful,proud,surprise,amused,down,worried,frust,sad,embarrass,guilty,selfanger,symp,mfeel1,mfeel2,mfeel3,mfeelexpl,mhappy,mshock,mhope,mangry,mselfanger,minterest,mdisgust,mmad,mcurious,mafraid,mgrateful,mproud,msurprise,mamused,mdown,mworried,mfrust,msad,membarrass,mguilty,pleas,selfag,targag,otherag,sitag,mixag,selfpow,targpow,othpow,noonepow,sitcont,immoral,m_pleas,m_selfag,m_otherag,m_sitag,m_mixag,m_selfpow,m_otherpow,m_noonepow,m_sitpow,m_immoral,iri_1,iri_2,iri_3,iri_4,iri_5,iri_6,iri_10,iri_11,iri_15,iri_29,iri_30,iri_32,iri_33,iri_34,iri2_19,iri2_22,iri2_23,iri2_24,iri2_25,iri2_28,iri2_35,iri2_36,iri2_37,iri2_38,iri2_39,iri2_40,iri2_41,iri2_42,ssc,ideol,age,gender,female,black,asian,latino,white,other_race,mideast,natam,pacisl,mom_ed,dad_ed,expcomment,PI_note,suspicious,concussion,blameotherpersonproblem,language,inattention,openendedproblem,experimentererror
11/11/14 12:14,11/11/14 13:04,401,2,2,Sophie,anger,sadness,let down,I can relate to her experience of being let down by a close friend and missing a major part of another friend's wedding because I experienced something similar.,1,2,1,3,3,3,3,3,2,1,1,1,2,1,4,1,4,3,1,1,1,4,frustration,anger,sadness,She was frustrated and angry at her friend and that she was unable to attend her friend's bachelorette party. She was also slightly sad that a friend of hers would let her down when she really needed them.,1,3,1,4,2,1,4,4,1,2,1,1,3,1,4,1,5,4,1,2,2,1,2,5,4,4,1,3,5,2,2,2,5,2,5,2,3,2,5,2,1,2,4,5,1,1,4,3,5,4,1,1,4,3,5,2,2,4,5,5,5,4,1,3,1,4,3,2,4,3,21,2,18,female,1,0,0,0,1,0,0,0,0,4,7,Subject said they could relate well to Melissa; since they had been in a similar situation.  Also said they didn't think there was more to the study than met the eye.  She correctly remembered how I told her to read the letter.,,0,0,0,0,0,0,0
1/27/15 14:12,1/27/15 14:40,454,1,1,Sophie,detached,empathy,,,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,sadness,regret,disappointment,,2,4,2,5,5,3,1,4,1,1,1,1,1,1,4,3,5,5,2,5,1,1,1,3,4,3,1,1,1,4,3,1,5,3,2,4,4,3,4,2,3,1,2,4,2,1,4,1,4,3,1,2,3,4,4,3,1,3,4,4,4,4,2,3,1,4,3,1,3,1,18,4,19,female,1,0,0,0,1,0,0,0,0,7,7,Subject seemed attentive and explained the letter correctly; saying that she did a good job remaining objective.  She said she tried to remain objective by looking at the situation from an outside perspective and not putting herself in Melissa's shoes.,,0,0,0,0,0,0,0
1/20/15 15:15,1/20/15 15:56,446,2,1,Sophie,dissapointment,sorrow,regret,,1,2,2,3,5,2,1,3,1,1,1,1,2,1,4,2,3,4,1,1,1,5,regret,anger,sorrow,she was upset that she missed being there for her best friend,1,3,1,4,5,3,3,4,1,1,1,1,2,1,4,2,4,5,1,1,5,1,2,4,2,1,1,2,5,2,3,1,5,3,2,4,2,3,4,2,3,1,4,2,3,5,2,1,4,2,3,3,2,4,3,4,2,2,3,3,1,2,5,2,2,5,3,1,2,1,22,2,19,male,0,0,0,0,1,0,0,0,0,4,7,Subject seemed like he really didn't want to be doing this study; he didn't seem to take it very seriously.,,0,0,0,0,1,0,0
2/12/15 14:32,2/12/15 15:52,485,1,2,Sophie,Content,Confused,Sympathetic,I feel sorry for this girl's experience; though I just find it interesting that she would be so upset about something that really wasn't someone else's fault. But; I wasn't there; and I would be upset if I missed my friend's bachelor party too; so I'm still sympathetic.,3,3,2,2,3,3,2,1,3,1,3,3,2,3,2,2,3,1,2,1,1,4,anger,derision,frustrated,The writer was not only angry with the situation; she was angry with her friend who lied; which leads to her frustration with the whole event. Triple whammy.,1,3,2,4,3,4,3,4,3,2,1,2,2,2,4,3,4,4,2,2,3,1,3,4,4,4,2,4,4,1,1,1,3,3,3,2,4,4,3,3,4,2,3,4,2,2,3,2,4,2,2,3,4,3,3,3,4,3,3,3,4,4,3,2,2,4,3,2,3,3,21,2,21,Male,0,0,0,0,1,0,0,0,0,8,7,Subject seemed like he was in a rush to finish and had trouble remembering how I asked him to read the letter; but said he did a good job remaining objective.,,0,0,0,0,1,0,0
11/19/14 14:19,11/19/14 15:47,417,2,1,Sophie,Sad,Pity,Wonder,,2,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,2,Sad,Upset,Disbelief,,1,2,1,3,2,1,1,3,1,1,1,1,2,1,4,2,4,5,1,1,1,1,2,4,4,4,1,3,3,2,2,1,4,3,2,4,4,3,3,2,4,1,4,4,1,2,2,2,4,4,1,2,4,3,4,2,4,4,4,5,5,4,1,3,2,4,4,1,4,2,20,6,20,Male,0,0,0,0,1,0,0,0,0,8,8,Subject seemed to have a hard time remembering the condition I asked him to read the letter with; but remembered after a few seconds.  He said he had guessed that the letter hadn't been written by a previous participant.,,0,0,0,0,0,0,0
11/11/14 12:17,11/11/14 15:46,404,2,1,Sophie,Sad,Understanding,Curious,,1,3,1,2,3,5,1,1,5,1,3,1,3,1,2,1,1,5,1,1,1,4,Sad,Disappointed,Upset,,1,4,1,4,3,1,4,3,1,3,1,1,3,3,5,4,4,5,2,3,3,1,2,5,2,5,1,3,4,2,1,1,5,4,4,3,5,2,4,2,2,1,4,3,2,2,3,2,5,2,2,1,2,4,2,3,2,2,5,3,5,3,4,3,2,4,4,2,2,1,20,6,19,Male,0,0,0,0,1,0,0,0,0,3,3,Subject seemed to take the study seriously; he explained the contents of the letter and remembered the way I told him to read it.  He didn't think there was more to the study than met the eye.,,0,0,0,0,0,0,0
11/11/14 12:16,11/11/14 13:25,402,1,2,Sophie,Sorry,Interested,,I could feel how disappointed and upset the past participant was;  but what happened to her was not a very great deal; I think she should try to understand why her friend lied to her; it's because her friend really wanted her to go with him; it is a reflection of friendship; as well. ,2,1,1,1,4,4,1,1,4,1,1,1,1,2,2,2,1,3,1,1,1,3,Angry,Upset,Unbelievable,The thing happened to her was indeed a big deal to her. ,1,4,1,5,4,1,3,4,1,1,1,1,5,1,4,4,4,4,4,1,4,1,4,3,4,4,2,3,3,1,3,3,4,3,2,4,4,2,3,3,4,2,2,4,1,1,1,3,5,5,1,3,5,2,5,1,4,3,5,5,5,4,1,2,1,2,4,4,4,2,21,4,20,Female,1,0,1,0,0,0,0,0,0,7,8,Subject submitted survey before I could write down comments; she remembered the way she was supposed to read the letter and said she did it well. English was not her first language.,,0,0,0,0,0,0,0
11/25/14 11:28,11/25/14 11:47,115,1,1,tia,sadness,empathy,,,1,2,1,1,5,4,1,1,1,1,1,1,3,1,3,2,2,4,1,1,1,5,very sad,mad,guilty,,1,2,1,5,3,3,2,4,1,1,1,1,2,1,5,4,4,5,4,4,4,1,3,3,5,4,1,2,4,2,3,1,5,3,1,5,3,1,3,1,2,1,4,5,2,3,4,4,5,2,3,2,3,3,5,1,1,4,3,4,1,5,2,4,2,5,4,1,5,1,21,5,18,Female,1,0,0,0,1,0,0,0,0,3,8,subject submitted survey before i could write down comments: was unsure how able they were able to stay objective; tried to not put themselves in Melissa's shoes ,,0,0,0,0,0,0,0
1/27/15 14:40,1/27/15 15:20,455,2,2,Sophie,sympathetic,upset,disappointed,I feel really sorry for Melissa because she couldn't go on the road trip. I also feel really upset that her friend blatantly lied to her and might have even put their lives in danger; had the car broken down in a dangerous situation. ,1,2,1,2,4,2,2,3,2,1,1,1,2,1,2,3,4,3,1,1,1,5,Disappointment,Upset,Annoyed,,1,3,1,3,2,1,3,4,1,2,1,1,2,1,2,2,4,3,2,1,4,1,1,5,1,2,1,2,5,1,1,4,5,1,5,1,2,2,5,1,1,5,5,5,1,1,1,5,5,5,1,2,4,1,5,1,5,4,5,5,5,4,4,3,2,3,3,4,4,5,18,4,22,Female,1,0,1,0,0,0,0,0,0,7,7,Subject thought it was odd that we didn't specify an emotion for her to write a letter about.  She thought there was more to the study than met the eye but didn't know what.  She also said she was able to sympathize with Melissa and could explain the plot of the letter.,,0,0,0,0,0,0,0
1/27/15 15:03,1/27/15 15:59,608,2,1,Brooklyn,empathy,disinterest,,disinterest in the story she tells; not in participating in the study,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,sad,regretful,upset,,1,4,1,4,2,1,1,4,1,1,1,1,1,1,5,4,5,5,1,4,1,1,1,4,3,5,1,3,5,2,1,1,4,3,2,3,2,2,3,2,2,1,4,2,2,4,5,2,4,4,5,2,4,5,2,2,4,1,2,,1,1,2,4,1,5,1,1,4,1,21,7,18,female,1,0,0,0,1,0,0,0,0,8,8,Subject thought the study was about empathy and how well she could empathize with Melissa.,,0,0,0,0,0,0,0
11/13/14 10:19,11/13/14 10:49,302,2,2,Jacob,Slightly sad,Surprised,,I feel sad that the girl did not get to make it to the party. I also feel surprised that her friend would lie about something so important.,1,2,1,1,2,1,1,1,1,1,2,1,3,1,1,1,2,3,1,1,1,4,Upset,Disappointed,Angry,,1,3,1,5,1,1,1,4,1,1,1,1,3,1,4,1,5,4,1,1,4,1,1,5,2,2,1,2,5,1,1,2,5,1,5,1,1,1,1,1,1,3,3,4,1,3,4,2,4,2,2,3,3,3,4,1,4,3,4,4,3,3,1,2,1,4,3,2,3,2,17,7,19,woman,1,0,0,0,1,0,0,0,0,2,1,Subject thought the study's purpose was to be able to connect with the person (Melissa) who wrote the letter. / Had no problem talking about the content of Melissa's letter.,,0,0,0,0,0,0,0
2/3/15 15:01,2/3/15 15:36,467,1,2,Sophie,sympathetic,empathetic,objective,Given the situation she was in; I feel badly for the girl considering that she missed her best friend of 10 years bachelorette party--that really sucks. For some reason though; despite my ability to usually get sucked into emotional readings/movies/television shows; my emotions for her situation weren't that strong. I think it may have to do with the way she wrote the letter. For some reason; despite the anger she claimed to have; it didn't seem that heated to me.,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,anger,sad,frustrated,She seemed to be incredibly upset (who wouldn't be?!) about missing her friend's bachelorette party. Especially since she had taken all necessary precautions to try to make it there; yet it was all this other guy's fault simply because he lied. Although it was out of her control; she was obviously still very upset that she missed it and I believe an underlying sadness that she missed a major moment in her best friends life.,1,2,1,5,2,1,3,5,1,1,1,1,1,1,4,1,5,4,1,2,4,1,2,4,3,5,1,2,5,1,1,2,5,1,5,1,3,3,5,1,1,4,5,5,1,1,4,2,4,2,1,1,5,1,5,1,3,,5,5,5,,2,5,1,4,,,,,,,,,,,,,,,,,,,,Subject took too long and was unable to complete the survey,,0,0,0,0,0,0,0
1/23/15 11:28,1/23/15 12:07,603,1,2,Brooklyn,interested ,unmoved,bored ,,1,1,1,1,1,2,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,anger ,disgust ,flabbergasted ,,1,5,4,5,2,1,5,5,1,1,1,1,5,1,4,3,5,5,4,2,4,1,2,5,2,3,1,4,5,1,1,3,5,3,5,1,3,3,5,1,1,5,2,5,1,2,3,1,4,3,3,1,4,2,4,1,2,2,4,5,3,3,3,4,3,5,4,1,4,1,21,6,18,Male ,0,0,1,0,0,0,0,0,0,3,8,Subject was able to remain objective by focusing on the facts and not the feelings of the writer in the letter.,,0,0,0,0,0,0,0
1/29/15 10:44,1/29/15 11:30,249,2,2,Blake,sadness ,,,Overall; I feel sad for Melissa that she missed her friend's party.  I am also wondering if she has considered any other options she can take to make up for the circumstances that were out of her control.,1,2,1,1,1,2,1,1,3,1,1,1,2,1,3,1,1,3,1,1,1,4,down ,upset ,out of her control ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,3,1,2,2,4,3,1,2,2,2,4,1,4,1,2,4,3,2,2,3,4,1,3,3,3,3,2,2,3,4,3,2,4,4,3,3,4,3,4,3,3,3,2,4,3,4,3,2,2,3,20,3,18,female,1,0,0,0,1,0,0,0,0,7,7,Subject was distracted and did not listen to instructions,,0,0,0,0,0,0,0
1/26/15 10:25,1/26/15 10:53,702,2,2,Curtis,Honest,Insightful,Engaged,,2,1,2,1,2,2,1,1,3,1,3,1,1,3,1,1,1,1,1,1,1,4,Anger,Frustration,Confusion,,1,1,1,4,2,1,3,3,1,1,1,1,1,1,4,1,4,3,3,1,1,1,2,4,2,4,1,3,5,1,2,2,3,2,5,3,4,2,5,2,4,3,3,4,1,2,3,3,4,2,3,2,4,3,4,2,2,4,4,5,4,5,2,4,2,2,4,2,3,2,19,6,21,Male,0,1,0,0,0,0,0,0,0,3,3,"Subject was in a similar study about two years ago where he followed the same format; however; there was no deception in that study. Subject stated that subject thought that the purpose of the study was to show ""empathy"" for another.  ",,0,0,0,0,0,0,0
11/25/15 15:35,11/25/15 16:17,2228,1,1,Alina,Sympathetic,Frustrated,Eager,I'm sympathetic and frustrated at the fact that the former psychology experiment participant couldn't attend her best friend's bachelorette party just because of an unfortunate series of circumstances. I'm eager because I don't know what happened afterwords; but am kind of curious as to how everything panned out.,1,3,2,1,3,1,1,1,4,3,2,1,2,1,2,1,5,5,1,1,1,5,Upset,Devastated,Anxious,The writer said she was crying about what had happened and was devastated and anxious about it while it occurred. ,1,3,1,3,1,1,1,1,1,2,1,1,3,1,5,4,5,5,1,4,1,1,1,4,3,5,1,3,4,2,1,1,4,2,3,3,4,2,2,1,1,2,4,3,2,3,2,4,2,4,3,3,2,3,5,4,4,4,2,3,4,4,2,3,3,4,3,3,3,3,17,3,18,Male,0,0,1,0,0,0,0,0,0,2,2,Subject was not really paying attention. Forgot how I told them to read the letter and didn't really seem to have read the letter that well (was very vague in their description of the letter; and couldn't provide further details when asked).,,0,0,0,0,0,0,0
11/19/15 11:54,11/19/15 12:49,826,0,2,Kiersten Wilde,disappointed,interested,,,2,2,1,1,4,3,1,1,3,1,1,1,2,1,2,1,2,2,1,1,1,4,angry,annoyed,,,1,2,1,5,2,1,3,5,1,1,1,1,2,1,4,3,5,4,1,1,4,1,2,4,3,4,1,3,4,1,1,3,5,1,5,2,2,1,4,1,1,4,4,5,1,2,4,3,4,3,2,2,4,3,4,1,2,3,4,4,4,3,2,2,1,3,4,2,4,2,21,6,19,female,1,0,0,0,1,0,0,0,0,7,8,the last Participant actually responded to Melissa's letter (on the actual Melissa's letter)! ,,0,0,0,0,0,0,0
2/5/15 12:51,2/5/15 13:27,533,2,2,Xinhao,frustrated,sympathetic,disappointed,While reading; I was frustrated and both disappointed that the writer's friend would let her done like that. Furthermore; I wanted to console the writer (even though I do not know her); because  she was hurt by the situation.,1,4,1,4,3,2,2,4,1,1,2,1,1,1,3,2,5,4,1,2,1,5,Angry,Betrayed,Disapponted,The writer was angry that her friend would lie to her and betray her by lying about repairing the car. The writer also feels disappointed about now attending her best friend's bachelorette party.,1,4,1,5,4,1,3,5,1,2,1,1,5,1,3,1,5,4,4,4,4,2,1,5,3,2,2,4,1,1,2,2,2,3,5,1,2,3,5,1,2,4,4,5,1,1,5,4,5,4,1,2,5,3,5,1,4,4,4,5,5,5,2,4,1,2,5,3,5,2,22,6,18,Female,1,0,0,0,1,0,0,0,0,8,8,The participant did not figure out the letter was written by the researcher; and she said the study is awesome.  ,,0,0,0,0,0,0,0
2/5/15 14:57,2/5/15 15:18,536,2,2,Xinhao,Anger,Betrayal,Sorrow,The main reason I feel sorrow is because this girl planned out a whole event for her best friend and could not see her experience it.,1,3,1,3,4,4,3,4,1,1,1,1,4,1,3,1,3,3,1,2,1,4,Fury,Betrayal,Pity,,1,5,1,5,2,1,3,5,1,1,1,1,3,1,4,3,5,5,1,3,4,1,2,5,1,2,1,2,5,1,1,3,5,3,5,1,3,3,5,1,1,4,1,4,2,1,1,2,5,1,1,1,4,1,4,1,1,2,5,3,4,2,4,3,1,4,2,1,4,1,21,5,18,Female,1,0,0,1,0,0,1,0,0,8,8,The participant did not find anything confusing about the study; and she thought she did pretty well in taking other person's perspective.,,0,0,0,0,0,0,0
2/4/15 11:53,2/4/15 12:25,532,2,2,Xinhao,Sympathy,Annoyance,,,1,2,1,4,2,3,2,3,1,1,1,1,3,2,3,1,4,3,1,1,1,4,Frustration,Anger,Sadness,,1,4,1,5,2,1,4,5,1,1,1,1,4,1,5,2,5,5,1,1,5,1,1,5,2,1,1,1,5,1,1,4,5,1,5,1,2,1,5,1,1,4,4,3,1,1,3,2,4,2,2,2,4,2,5,1,2,4,4,4,3,3,2,2,1,4,5,1,4,1,21,4,19,Male,0,0,0,0,1,0,0,0,0,8,7,The participant figured out that the letter wasn't written by another participant; and he thought the study is very cool.,,0,0,0,0,0,0,0
1/21/15 9:58,1/21/15 10:49,503,1,2,Xinhao,Its a bummer that she missed the party,She needs to improve her communication with her soon to be married friend.,That was dishonest of her friend to not fix his car,I put thoughts instead of feelings above. Whoops. here are feelings I felt: disinterest; annoyance; I dont think I would like the writer she seems basic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,Frustration,Anger,regret,,1,2,1,5,5,1,3,5,1,1,1,1,2,1,4,2,5,3,4,4,5,1,3,4,2,3,1,3,4,1,1,3,5,1,5,2,2,1,5,1,1,4,2,5,1,2,5,2,5,1,1,3,5,3,4,1,1,5,5,5,5,5,1,2,1,5,5,1,3,1,23,7,19,female,1,0,0,0,1,0,0,0,0,7,8,The participant figured out that the study was about empathy; but she did not find anything confusing or odd in the study. ,,0,0,0,0,0,0,0
1/26/15 11:49,1/26/15 12:27,516,2,2,Xinhao,sympathy,dissapointment,anger,,1,2,3,4,4,4,2,3,3,1,1,1,3,1,2,3,3,3,1,2,1,4,excitement,dissapointment,rage,,2,5,1,5,1,1,3,4,1,1,2,1,4,1,3,1,5,4,1,1,2,1,1,5,2,4,1,2,5,1,1,5,5,4,5,2,3,4,5,1,1,5,2,3,1,2,5,3,4,1,3,2,5,3,4,1,1,3,5,4,2,3,4,4,2,5,5,1,5,1,21,2,18,Female,1,0,0,0,1,0,0,0,0,8,7,The participant guessed the study is about how you try to imagine another person's experience and help you prepared if you experience the same issue again. ,,0,0,0,0,0,0,0
1/28/15 10:23,1/28/15 10:51,519,2,1,Xinhao,Sympathy,,,The girl described missing her best friend' s bachelorette party because of car troubles; and I feel sympathy for her.,2,1,1,1,3,3,1,1,3,1,1,1,1,3,1,1,1,3,1,1,1,4,Sadness,Regret,Frustration,,1,3,2,3,2,2,1,3,1,1,1,1,3,1,5,2,4,5,1,2,5,1,1,1,5,5,1,2,3,4,4,1,5,1,1,5,4,2,2,4,4,1,3,2,3,2,3,4,4,4,2,3,4,1,4,2,4,2,3,3,2,2,2,5,2,3,4,2,4,2,22,6,19,Female,1,0,0,0,1,0,0,0,0,8,8,The participant guessed the study is related to empathy. ,,0,0,0,0,0,0,0
1/28/15 10:45,1/28/15 11:45,520,1,2,Xinhao,Understanding,Sympathetic,,I understand the previous subject's point of view on her experience. It is not something that has made me feel any differently about anything; but I can sympathize with her point of view.,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,Frustrated,Furious,Deceived,The speaker is highly frustrated about the events that she described. She was absolutely apoplectic about the fact that her friend lied to her; and she feels; to use the colloquial wording; like a sucker. She appears to be calmer given that time has passed between the event and letter writing; but it still seems to be something that has emotionally affected her.,1,3,1,4,2,1,3,4,1,1,1,1,4,1,1,1,5,3,4,4,5,1,2,5,2,4,1,2,4,2,1,3,5,1,5,2,2,1,5,1,2,5,5,4,1,3,4,1,5,2,1,2,5,5,5,2,3,3,5,5,3,4,2,3,2,4,4,2,3,2,21,6,18,male,0,0,0,0,0,0,1,0,0,8,8,The participant is a pre-med student and he has a background knowledge of doing research; he seems very enjoy the study after debriefing.,,0,0,0,0,0,0,0
1/21/15 9:34,1/21/15 10:18,502,2,1,Xinhao,Happy,Relieved,Curious,I am both happy and relieved that he or she was able to recover his or her phone; but I am curious as to how his or her zipper opened and I would like to know more about the drive and activities he or she did while on his or her trip.,4,3,2,1,1,3,1,1,4,1,2,2,3,4,1,1,1,1,1,1,1,3,Happy,Relieved,Interested,The way he or she wrote the letter made it seem as if he or she was truly interested in the study and took the time to write a clever heading and sincere sign off,5,1,2,1,1,4,1,1,1,1,5,1,2,3,1,1,1,1,2,1,1,1,2,1,4,4,2,2,2,2,3,1,3,2,1,4,4,2,1,4,4,1,5,3,4,5,4,2,4,3,3,2,3,5,4,1,4,4,3,4,3,1,4,2,2,4,4,2,3,1,21,3,18,male,0,0,0,0,1,0,0,0,0,7,8,The participant misremembered the content of the letter; he said the letter was about the girl went to a trip and then lost her phone. Maybe he did not read the letter very carefully.,,0,0,0,0,1,0,0
1/21/15 10:20,1/21/15 11:09,504,2,2,Xinhao,Sympathetic,,,It seems like the person who wrote the letter was really disappointed about the situation and I can understand why.  She was probably extremely excited about her trip; and to be unable to go because she was let down by someone she thought she could trust would understandably cause her to upset and angry.,1,2,1,1,3,,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,4,Elated,Disappointed/Sad,Angry,The letter writer went from being excited and happy about being the Maid of Honor for her best friend and planning the bride-to-be's bachelorette party to disappointed; sad; and let down when she was unable to go because of car troubles; to angry at her friend for lying to her.,4,3,1,5,1,1,1,5,1,1,1,4,3,1,5,1,3,5,2,1,3,1,1,5,1,1,1,3,4,1,2,3,3,3,2,2,3,2,3,1,3,2,4,3,2,2,3,2,3,1,2,2,5,3,4,3,3,3,3,4,5,3,3,3,2,4,3,1,2,1,22,5,22,Male,0,0,0,0,1,0,0,0,0,8,8,The participant recalled the letter in detail; and he did not find anything confusing or odd about the study. ,,0,0,0,0,0,0,0
1/21/15 10:50,1/21/15 11:39,505,2,1,Xinhao,sympathy,,,I could relate to the feeling that the girl has. ,1,2,1,1,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,Upset,,,She was upset at the fact that she missed her best friend's bachelorette party in NYC due to transportation issues that were out of her control.,1,2,1,4,3,1,2,4,1,1,1,1,,1,4,3,3,4,3,1,1,1,1,3,4,3,1,1,4,1,3,1,4,2,4,4,3,3,3,1,3,1,3,4,4,2,3,4,4,4,3,3,3,3,4,4,3,3,3,3,5,3,2,3,1,2,4,3,4,3,21,2,19,male,0,0,0,0,0,0,0,0,1,7,7,The participant recalled the letter very well; he didn't find anything confusing or odd and he did not think there is more to the study than meets the eye. ,,0,0,0,0,0,0,0
1/29/15 12:54,1/29/15 13:18,522,1,1,Xinhao,Disappointed,Upset,Tired,,3,2,2,1,3,5,1,1,5,1,5,3,1,2,3,3,3,4,1,1,1,3,Sad,Annoyed,Worried,,2,2,3,1,2,4,1,3,1,2,1,1,2,1,5,4,4,5,1,1,4,1,1,4,5,5,2,2,2,2,2,1,5,1,5,2,3,2,2,2,2,1,5,5,3,1,4,3,5,4,1,3,4,3,4,3,4,3,5,4,5,2,4,4,1,4,5,2,5,2,20,4,18,Male,0,0,1,0,0,0,0,0,0,7,7,The participant said he tried to remain objective but it was very hard for him. ,,0,0,0,0,0,0,0
1/26/15 10:29,1/26/15 10:56,513,1,1,Xinhao,sad,as if the worst things happen to the most well-intentioned people,laughing at how thinks work out sometimes,I tried to remain objective; but then I imagined myself in the situation and it made me feel exactly as the writer said she felt,1,2,1,1,2,3,1,1,2,1,2,1,2,3,2,1,1,3,1,1,1,2,really upset,surprised,unhappy,,1,4,1,3,2,1,1,3,1,1,1,1,4,1,4,4,3,4,3,3,5,3,3,4,2,5,1,2,4,1,3,2,4,3,4,1,2,1,3,1,1,3,5,5,4,3,3,3,5,4,3,1,2,3,3,2,4,2,3,3,4,3,4,4,2,3,3,2,4,3,15,5,18,female,1,0,0,0,1,0,0,0,0,8,8,The participant said she failed to remain objective at the end of the survey; and she said the question asking about her family's SES is little bit odd. ,,0,0,0,0,0,0,0
2/4/15 10:26,2/4/15 10:55,529,1,2,Xinhao,Frustrated,Drained,Understanding,I am frustrated and drained from the letter I wrote myself--the experience I wrote about is really taking a toll on me mentally. I am understanding because I objectively understand the frustrations of the issue presented in the letter I wrote.,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,Frustrated,Disappointed,Upset,,1,5,5,5,2,1,5,5,1,1,4,1,5,1,4,1,5,4,1,1,4,1,1,5,1,2,1,2,5,1,1,5,5,1,5,1,2,1,5,1,1,5,2,2,,,,,,,3,,,3,,1,,4,,,,,2,3,,,,,,3,22,4,19,female,1,0,0,0,1,0,0,0,0,7,8,The participant said she has experienced the same thing described in the letter; so she understood the feelings from both sides; but she was able to remain detached just as what she was asked to do.  ,,0,0,0,0,0,0,0
2/5/15 13:27,2/5/15 13:58,534,1,1,Xinhao,Bad,Confused,,I feel bad that the girl had to miss her best friend's bachelorette party; but I am also confused as to how old this participant is that her best friend is getting married and I'm also confused as to why she didn't fly there in the first place to make sure that she had a reliable form of transportation. ,1,1,1,1,3,2,1,1,3,1,1,1,1,1,1,2,1,3,1,2,1,4,Sadness,Angry,Guilty,She felt guilty that she missed her best friend's bachelorette party and angry that she couldn't make it and also sad because of these things as well. ,1,1,1,2,3,1,1,3,1,1,1,1,1,1,3,3,3,5,3,5,1,1,4,3,3,5,1,4,4,1,1,1,5,5,3,3,5,4,3,2,1,2,4,2,1,2,4,1,4,1,2,2,2,3,3,1,1,2,4,2,3,1,3,2,1,4,3,1,4,1,20,5,18,Female,1,0,0,0,1,0,0,0,0,8,7,The participant said she thought the second set of questions which asked about how she reacts to emergencies were kind of odd. And she said she tried to be objective but still got caught up by the situation a little bit. ,,0,0,0,0,0,0,0
1/29/15 14:02,1/29/15 14:51,525,2,2,Xinhao,understanding,frustration,disappointment,After reading the letter I feel upset for the writer and I can understand her feelings of disappointment and frustration towards her friend who betrayed her and let her down.,1,3,1,4,4,2,2,4,2,2,1,1,3,1,3,3,4,3,1,1,1,5,disappointment,Frustration,Sadness,,1,3,1,5,2,1,4,4,1,1,1,1,2,1,3,2,5,3,3,4,3,1,1,5,2,2,1,3,5,1,2,4,4,3,5,1,3,2,5,1,1,5,3,4,2,3,4,4,4,4,1,2,3,1,3,1,4,2,4,4,5,3,3,4,2,3,4,2,3,2,20,3,18,female,1,0,0,1,1,0,0,0,0,7,8,The participant said that the study was about how people visualize different and emphasize other people's situations. ,,0,0,0,0,0,0,0
1/26/15 11:27,1/26/15 11:54,515,2,1,Xinhao ,Sad,Interested,upset,I am sad because the girl missed her best friend of 10 years bachelorette party and because I felt the emotion while I read it. She said that she was tearing up thinking back on it. I'm interested because I'm not the only one who dreams of going to New York. Lastly; I am kind of upset that her friends car broke down after all the work they did to make sure it was working for the trip.,2,1,3,1,5,4,1,2,4,1,3,1,1,2,1,2,3,3,1,1,1,5,excitement,frustration,hurt,She was excited at first to take a trip to NYC to plan her best friends bachelorette party. Then she became frustrated as the process of her not being able to make it to NYC at all went on and ultimately realizing she would miss it all together. Lastly; hurt because it was a very important day and it still effects her that she wasn't apart of it. ,5,3,4,4,4,5,2,3,2,2,2,4,2,3,5,3,5,5,1,3,4,1,1,2,5,3,1,1,3,2,4,1,5,4,3,5,2,1,2,4,4,2,5,5,2,1,5,5,5,5,1,1,5,3,5,1,5,5,5,5,5,5,3,5,1,3,5,3,4,3,17,2,18,Female,1,1,0,0,0,0,0,0,0,3,2,"The participant said the end of the questionnaire is a little bit odd about asking her political standing. She said she felt sad for the ""previous participant"" which indicated that she was able to take the other person's perspective while reading the letter as instructed. ",,0,0,0,0,0,0,0
